sx,sz,rx,rz,t_obs
3372.0,8.0,3008.0,8.0,0.192
3372.0,8.0,3024.0,8.0,0.188
3372.0,8.0,3040.0,8.0,0.18
3372.0,8.0,3056.0,8.0,0.176
3372.0,8.0,3072.0,8.0,0.17200000000000001
3372.0,8.0,3088.0,8.0,0.164
3372.0,8.0,3104.0,8.0,0.156
3372.0,8.0,3120.0,8.0,0.148
3372.0,8.0,3136.0,8.0,0.14
3372.0,8.0,3152.0,8.0,0.132
3372.0,8.0,3168.0,8.0,0.124
3372.0,8.0,3184.0,8.0,0.12
3372.0,8.0,3200.0,8.0,0.112
3372.0,8.0,3216.0,8.0,0.10400000000000001
3372.0,8.0,3232.0,8.0,0.096
3372.0,8.0,3248.0,8.0,0.092
3372.0,8.0,3264.0,8.0,0.084
3372.0,8.0,3280.0,8.0,0.08
3372.0,8.0,3296.0,8.0,0.07200000000000001
3372.0,8.0,3312.0,8.0,0.068
3372.0,8.0,3328.0,8.0,0.06
3372.0,8.0,3344.0,8.0,0.048
3372.0,8.0,3360.0,8.0,0.04
3372.0,8.0,3376.0,8.0,0.036000000000000004
3372.0,8.0,3392.0,8.0,0.044
3372.0,8.0,3408.0,8.0,0.056
3372.0,8.0,3424.0,8.0,0.064
3372.0,8.0,3440.0,8.0,0.068
3372.0,8.0,3456.0,8.0,0.07200000000000001
3372.0,8.0,3472.0,8.0,0.08
3372.0,8.0,3488.0,8.0,0.084
3372.0,8.0,3504.0,8.0,0.088
3372.0,8.0,3520.0,8.0,0.096
3372.0,8.0,3536.0,8.0,0.10400000000000001
3372.0,8.0,3552.0,8.0,0.112
3372.0,8.0,3568.0,8.0,0.116
3372.0,8.0,3584.0,8.0,0.124
3372.0,8.0,3600.0,8.0,0.132
3372.0,8.0,3616.0,8.0,0.136
3372.0,8.0,3632.0,8.0,0.14400000000000002
3372.0,8.0,3648.0,8.0,0.152
3372.0,8.0,3664.0,8.0,0.16
3372.0,8.0,3680.0,8.0,0.164
3372.0,8.0,3696.0,8.0,0.168
3372.0,8.0,3712.0,8.0,0.176
3372.0,8.0,3728.0,8.0,0.18
3372.0,8.0,3744.0,8.0,0.188
3372.0,8.0,3760.0,8.0,0.196
3372.0,8.0,3776.0,8.0,0.2
3372.0,8.0,3792.0,8.0,0.20800000000000002
3372.0,8.0,3808.0,8.0,0.212
3372.0,8.0,3824.0,8.0,0.22
3372.0,8.0,3840.0,8.0,0.228
3372.0,8.0,3856.0,8.0,0.23600000000000002
3372.0,8.0,3872.0,8.0,0.24
3372.0,8.0,3888.0,8.0,0.248
3372.0,8.0,3904.0,8.0,0.256
3372.0,8.0,3920.0,8.0,0.26
3372.0,8.0,3936.0,8.0,0.268
3372.0,8.0,3952.0,8.0,0.276
3372.0,8.0,3968.0,8.0,0.28400000000000003
3372.0,8.0,3984.0,8.0,0.292
3568.0,8.0,0.0,8.0,1.592
3568.0,8.0,16.0,8.0,1.584
3568.0,8.0,32.0,8.0,1.576
3568.0,8.0,48.0,8.0,1.576
3568.0,8.0,64.0,8.0,1.564
3568.0,8.0,80.0,8.0,0.0
3568.0,8.0,96.0,8.0,0.0
3568.0,8.0,112.0,8.0,0.0
3568.0,8.0,128.0,8.0,1.596
3568.0,8.0,144.0,8.0,0.0
3568.0,8.0,160.0,8.0,0.0
3568.0,8.0,176.0,8.0,0.0
3568.0,8.0,192.0,8.0,0.0
3568.0,8.0,208.0,8.0,0.0
3568.0,8.0,224.0,8.0,0.0
3568.0,8.0,240.0,8.0,1.3800000000000001
3568.0,8.0,256.0,8.0,0.0
3568.0,8.0,272.0,8.0,0.0
3568.0,8.0,288.0,8.0,0.0
3568.0,8.0,304.0,8.0,0.0
3568.0,8.0,320.0,8.0,1.512
3568.0,8.0,336.0,8.0,1.504
3568.0,8.0,352.0,8.0,1.468
3568.0,8.0,368.0,8.0,1.312
3568.0,8.0,384.0,8.0,1.312
3568.0,8.0,400.0,8.0,0.0
3568.0,8.0,416.0,8.0,0.0
3568.0,8.0,432.0,8.0,0.0
3568.0,8.0,448.0,8.0,0.0
3568.0,8.0,464.0,8.0,1.276
3568.0,8.0,480.0,8.0,0.0
3568.0,8.0,496.0,8.0,0.0
3568.0,8.0,512.0,8.0,0.0
3568.0,8.0,528.0,8.0,0.0
3568.0,8.0,544.0,8.0,1.236
3568.0,8.0,560.0,8.0,1.22
3568.0,8.0,576.0,8.0,1.204
3568.0,8.0,592.0,8.0,1.192
3568.0,8.0,608.0,8.0,1.188
3568.0,8.0,624.0,8.0,0.0
3568.0,8.0,640.0,8.0,0.0
3568.0,8.0,656.0,8.0,0.0
3568.0,8.0,672.0,8.0,0.0
3568.0,8.0,688.0,8.0,1.1440000000000001
3568.0,8.0,704.0,8.0,0.0
3568.0,8.0,720.0,8.0,0.0
3568.0,8.0,736.0,8.0,1.124
3568.0,8.0,752.0,8.0,1.116
3568.0,8.0,768.0,8.0,1.108
3568.0,8.0,784.0,8.0,1.1
3568.0,8.0,800.0,8.0,1.088
3568.0,8.0,816.0,8.0,1.08
3568.0,8.0,832.0,8.0,1.072
3568.0,8.0,848.0,8.0,1.064
3568.0,8.0,864.0,8.0,1.056
3568.0,8.0,880.0,8.0,1.048
3568.0,8.0,896.0,8.0,1.04
3568.0,8.0,912.0,8.0,0.0
3568.0,8.0,928.0,8.0,0.0
3568.0,8.0,944.0,8.0,0.0
3568.0,8.0,960.0,8.0,1.008
3568.0,8.0,976.0,8.0,1.004
3568.0,8.0,992.0,8.0,0.0
3568.0,8.0,1008.0,8.0,0.0
3568.0,8.0,1024.0,8.0,0.984
3568.0,8.0,1040.0,8.0,0.972
3568.0,8.0,1056.0,8.0,0.0
3568.0,8.0,1072.0,8.0,0.968
3568.0,8.0,1088.0,8.0,0.968
3568.0,8.0,1104.0,8.0,0.0
3568.0,8.0,1120.0,8.0,0.0
3568.0,8.0,1136.0,8.0,0.0
3568.0,8.0,1152.0,8.0,0.0
3568.0,8.0,1168.0,8.0,0.912
3568.0,8.0,1184.0,8.0,0.9
3568.0,8.0,1200.0,8.0,0.892
3568.0,8.0,1216.0,8.0,0.884
3568.0,8.0,1232.0,8.0,0.0
3568.0,8.0,1248.0,8.0,0.0
3568.0,8.0,1264.0,8.0,0.0
3568.0,8.0,1280.0,8.0,0.868
3568.0,8.0,1296.0,8.0,0.872
3568.0,8.0,1312.0,8.0,0.864
3568.0,8.0,1328.0,8.0,0.844
3568.0,8.0,1344.0,8.0,0.0
3568.0,8.0,1360.0,8.0,0.0
3568.0,8.0,1376.0,8.0,0.8240000000000001
3568.0,8.0,1392.0,8.0,0.8160000000000001
3568.0,8.0,1408.0,8.0,0.808
3568.0,8.0,1424.0,8.0,0.8
3568.0,8.0,1440.0,8.0,0.0
3568.0,8.0,1456.0,8.0,0.0
3568.0,8.0,1472.0,8.0,0.78
3568.0,8.0,1488.0,8.0,0.772
3568.0,8.0,1504.0,8.0,0.0
3568.0,8.0,1520.0,8.0,0.0
3568.0,8.0,1536.0,8.0,0.0
3568.0,8.0,1552.0,8.0,0.0
3568.0,8.0,1568.0,8.0,0.0
3568.0,8.0,1584.0,8.0,0.744
3568.0,8.0,1600.0,8.0,0.0
3568.0,8.0,1616.0,8.0,0.0
3568.0,8.0,1632.0,8.0,0.0
3568.0,8.0,1648.0,8.0,0.716
3568.0,8.0,1664.0,8.0,0.0
3568.0,8.0,1680.0,8.0,0.0
3568.0,8.0,1696.0,8.0,0.0
3568.0,8.0,1712.0,8.0,0.6920000000000001
3568.0,8.0,1728.0,8.0,0.0
3568.0,8.0,1744.0,8.0,0.7000000000000001
3568.0,8.0,1760.0,8.0,0.684
3568.0,8.0,1776.0,8.0,0.672
3568.0,8.0,1792.0,8.0,0.66
3568.0,8.0,1808.0,8.0,0.652
3568.0,8.0,1824.0,8.0,0.652
3568.0,8.0,1840.0,8.0,0.0
3568.0,8.0,1856.0,8.0,0.0
3568.0,8.0,1872.0,8.0,0.0
3568.0,8.0,1888.0,8.0,0.632
3568.0,8.0,1904.0,8.0,0.628
3568.0,8.0,1920.0,8.0,0.624
3568.0,8.0,1936.0,8.0,0.62
3568.0,8.0,1952.0,8.0,0.612
3568.0,8.0,1968.0,8.0,0.604
3568.0,8.0,1984.0,8.0,0.0
3568.0,8.0,2000.0,8.0,0.0
3568.0,8.0,2016.0,8.0,0.0
3568.0,8.0,2032.0,8.0,0.0
3568.0,8.0,2048.0,8.0,0.0
3568.0,8.0,2064.0,8.0,0.5720000000000001
3568.0,8.0,2080.0,8.0,0.5640000000000001
3568.0,8.0,2096.0,8.0,0.556
3568.0,8.0,2112.0,8.0,0.56
3568.0,8.0,2128.0,8.0,0.0
3568.0,8.0,2144.0,8.0,0.0
3568.0,8.0,2160.0,8.0,0.544
3568.0,8.0,2176.0,8.0,0.532
3568.0,8.0,2192.0,8.0,0.0
3568.0,8.0,2208.0,8.0,0.0
3568.0,8.0,2224.0,8.0,0.0
3568.0,8.0,2240.0,8.0,0.52
3568.0,8.0,2256.0,8.0,0.508
3568.0,8.0,2272.0,8.0,0.504
3568.0,8.0,2288.0,8.0,0.5
3568.0,8.0,2304.0,8.0,0.492
3568.0,8.0,2320.0,8.0,0.484
3568.0,8.0,2336.0,8.0,0.0
3568.0,8.0,2352.0,8.0,0.0
3568.0,8.0,2368.0,8.0,0.47200000000000003
3568.0,8.0,2384.0,8.0,0.0
3568.0,8.0,2400.0,8.0,0.464
3568.0,8.0,2416.0,8.0,0.468
3568.0,8.0,2432.0,8.0,0.468
3568.0,8.0,2448.0,8.0,0.0
3568.0,8.0,2464.0,8.0,0.0
3568.0,8.0,2480.0,8.0,0.452
3568.0,8.0,2496.0,8.0,0.452
3568.0,8.0,2512.0,8.0,0.444
3568.0,8.0,2528.0,8.0,0.0
3568.0,8.0,2544.0,8.0,0.0
3568.0,8.0,2560.0,8.0,0.428
3568.0,8.0,2576.0,8.0,0.424
3568.0,8.0,2592.0,8.0,0.42
3568.0,8.0,2608.0,8.0,0.41600000000000004
3568.0,8.0,2624.0,8.0,0.42
3568.0,8.0,2640.0,8.0,0.41600000000000004
3568.0,8.0,2656.0,8.0,0.41200000000000003
3568.0,8.0,2672.0,8.0,0.404
3568.0,8.0,2688.0,8.0,0.4
3568.0,8.0,2704.0,8.0,0.392
3568.0,8.0,2720.0,8.0,0.384
3568.0,8.0,2736.0,8.0,0.38
3568.0,8.0,2752.0,8.0,0.376
3568.0,8.0,2768.0,8.0,0.372
3568.0,8.0,2784.0,8.0,0.368
3568.0,8.0,2800.0,8.0,0.364
3568.0,8.0,2816.0,8.0,0.36
3568.0,8.0,2832.0,8.0,0.352
3568.0,8.0,2848.0,8.0,0.34400000000000003
3568.0,8.0,2864.0,8.0,0.336
3568.0,8.0,2880.0,8.0,0.332
3568.0,8.0,2896.0,8.0,0.324
3568.0,8.0,2912.0,8.0,0.32
3568.0,8.0,2928.0,8.0,0.312
3568.0,8.0,2944.0,8.0,0.308
3568.0,8.0,2960.0,8.0,0.3
3568.0,8.0,2976.0,8.0,0.292
3568.0,8.0,2992.0,8.0,0.28400000000000003
3568.0,8.0,3008.0,8.0,0.276
3568.0,8.0,3024.0,8.0,0.268
3568.0,8.0,3040.0,8.0,0.264
3568.0,8.0,3056.0,8.0,0.256
3568.0,8.0,3072.0,8.0,0.252
3568.0,8.0,3088.0,8.0,0.244
3568.0,8.0,3104.0,8.0,0.23600000000000002
3568.0,8.0,3120.0,8.0,0.228
3568.0,8.0,3136.0,8.0,0.22
3568.0,8.0,3152.0,8.0,0.212
3568.0,8.0,3168.0,8.0,0.20400000000000001
3568.0,8.0,3184.0,8.0,0.2
3568.0,8.0,3200.0,8.0,0.192
3568.0,8.0,3216.0,8.0,0.184
3568.0,8.0,3232.0,8.0,0.176
3568.0,8.0,3248.0,8.0,0.168
3568.0,8.0,3264.0,8.0,0.164
3568.0,8.0,3280.0,8.0,0.16
3568.0,8.0,3296.0,8.0,0.152
3568.0,8.0,3312.0,8.0,0.14400000000000002
3568.0,8.0,3328.0,8.0,0.136
3568.0,8.0,3344.0,8.0,0.128
3568.0,8.0,3360.0,8.0,0.124
3568.0,8.0,3376.0,8.0,0.116
3568.0,8.0,3392.0,8.0,0.108
3568.0,8.0,3408.0,8.0,0.1
3568.0,8.0,3424.0,8.0,0.096
3568.0,8.0,3440.0,8.0,0.088
3568.0,8.0,3456.0,8.0,0.084
3568.0,8.0,3472.0,8.0,0.08
3568.0,8.0,3488.0,8.0,0.07200000000000001
3568.0,8.0,3504.0,8.0,0.064
3568.0,8.0,3520.0,8.0,0.06
3568.0,8.0,3536.0,8.0,0.052000000000000005
3568.0,8.0,3552.0,8.0,0.044
3568.0,8.0,3568.0,8.0,0.036000000000000004
3568.0,8.0,3584.0,8.0,0.044
3568.0,8.0,3600.0,8.0,0.052000000000000005
3568.0,8.0,3616.0,8.0,0.06
3568.0,8.0,3632.0,8.0,0.064
3568.0,8.0,3648.0,8.0,0.068
3568.0,8.0,3664.0,8.0,0.076
3568.0,8.0,3680.0,8.0,0.08
3568.0,8.0,3696.0,8.0,0.084
3568.0,8.0,3712.0,8.0,0.092
3568.0,8.0,3728.0,8.0,0.1
3568.0,8.0,3744.0,8.0,0.108
3568.0,8.0,3760.0,8.0,0.112
3568.0,8.0,3776.0,8.0,0.12
3568.0,8.0,3792.0,8.0,0.124
3568.0,8.0,3808.0,8.0,0.132
3568.0,8.0,3824.0,8.0,0.14
3568.0,8.0,3840.0,8.0,0.148
3568.0,8.0,3856.0,8.0,0.152
3568.0,8.0,3872.0,8.0,0.16
3568.0,8.0,3888.0,8.0,0.164
3568.0,8.0,3904.0,8.0,0.17200000000000001
3568.0,8.0,3920.0,8.0,0.176
3568.0,8.0,3936.0,8.0,0.184
3568.0,8.0,3952.0,8.0,0.192
3568.0,8.0,3968.0,8.0,0.196
3568.0,8.0,3984.0,8.0,0.20400000000000001
3764.0,8.0,0.0,8.0,0.0
3764.0,8.0,16.0,8.0,1.668
3764.0,8.0,32.0,8.0,0.0
3764.0,8.0,48.0,8.0,0.0
3764.0,8.0,64.0,8.0,0.0
3764.0,8.0,80.0,8.0,1.6440000000000001
3764.0,8.0,96.0,8.0,0.0
3764.0,8.0,112.0,8.0,1.6440000000000001
3764.0,8.0,128.0,8.0,1.6360000000000001
3764.0,8.0,144.0,8.0,1.624
3764.0,8.0,160.0,8.0,1.612
3764.0,8.0,176.0,8.0,1.608
3764.0,8.0,192.0,8.0,1.604
3764.0,8.0,208.0,8.0,1.592
3764.0,8.0,224.0,8.0,1.588
3764.0,8.0,240.0,8.0,1.6320000000000001
3764.0,8.0,256.0,8.0,1.572
3764.0,8.0,272.0,8.0,1.488
3764.0,8.0,288.0,8.0,1.612
3764.0,8.0,304.0,8.0,0.0
3764.0,8.0,320.0,8.0,0.0
3764.0,8.0,336.0,8.0,0.0
3764.0,8.0,352.0,8.0,0.0
3764.0,8.0,368.0,8.0,0.0
3764.0,8.0,384.0,8.0,0.0
3764.0,8.0,400.0,8.0,0.0
3764.0,8.0,416.0,8.0,1.552
3764.0,8.0,432.0,8.0,1.3880000000000001
3764.0,8.0,448.0,8.0,1.3760000000000001
3764.0,8.0,464.0,8.0,0.0
3764.0,8.0,480.0,8.0,0.0
3764.0,8.0,496.0,8.0,1.52
3764.0,8.0,512.0,8.0,1.512
3764.0,8.0,528.0,8.0,0.0
3764.0,8.0,544.0,8.0,0.0
3764.0,8.0,560.0,8.0,0.0
3764.0,8.0,576.0,8.0,0.0
3764.0,8.0,592.0,8.0,0.0
3764.0,8.0,608.0,8.0,0.0
3764.0,8.0,624.0,8.0,0.0
3764.0,8.0,640.0,8.0,1.284
3764.0,8.0,656.0,8.0,1.276
3764.0,8.0,672.0,8.0,0.0
3764.0,8.0,688.0,8.0,0.0
3764.0,8.0,704.0,8.0,0.0
3764.0,8.0,720.0,8.0,1.3760000000000001
3764.0,8.0,736.0,8.0,1.252
3764.0,8.0,752.0,8.0,0.0
3764.0,8.0,768.0,8.0,0.0
3764.0,8.0,784.0,8.0,1.208
3764.0,8.0,800.0,8.0,0.0
3764.0,8.0,816.0,8.0,0.0
3764.0,8.0,832.0,8.0,0.0
3764.0,8.0,848.0,8.0,0.0
3764.0,8.0,864.0,8.0,0.0
3764.0,8.0,880.0,8.0,0.0
3764.0,8.0,896.0,8.0,0.0
3764.0,8.0,912.0,8.0,0.0
3764.0,8.0,928.0,8.0,1.1400000000000001
3764.0,8.0,944.0,8.0,0.0
3764.0,8.0,960.0,8.0,0.0
3764.0,8.0,976.0,8.0,0.0
3764.0,8.0,992.0,8.0,1.096
3764.0,8.0,1008.0,8.0,1.08
3764.0,8.0,1024.0,8.0,0.0
3764.0,8.0,1040.0,8.0,1.068
3764.0,8.0,1056.0,8.0,1.068
3764.0,8.0,1072.0,8.0,0.0
3764.0,8.0,1088.0,8.0,0.0
3764.0,8.0,1104.0,8.0,0.0
3764.0,8.0,1120.0,8.0,1.06
3764.0,8.0,1136.0,8.0,0.0
3764.0,8.0,1152.0,8.0,1.04
3764.0,8.0,1168.0,8.0,1.036
3764.0,8.0,1184.0,8.0,1.012
3764.0,8.0,1200.0,8.0,1.016
3764.0,8.0,1216.0,8.0,1.012
3764.0,8.0,1232.0,8.0,0.996
3764.0,8.0,1248.0,8.0,0.0
3764.0,8.0,1264.0,8.0,0.0
3764.0,8.0,1280.0,8.0,0.988
3764.0,8.0,1296.0,8.0,0.0
3764.0,8.0,1312.0,8.0,0.0
3764.0,8.0,1328.0,8.0,0.0
3764.0,8.0,1344.0,8.0,0.964
3764.0,8.0,1360.0,8.0,0.0
3764.0,8.0,1376.0,8.0,0.0
3764.0,8.0,1392.0,8.0,0.0
3764.0,8.0,1408.0,8.0,0.0
3764.0,8.0,1424.0,8.0,0.0
3764.0,8.0,1440.0,8.0,0.0
3764.0,8.0,1456.0,8.0,0.908
3764.0,8.0,1472.0,8.0,0.908
3764.0,8.0,1488.0,8.0,0.0
3764.0,8.0,1504.0,8.0,0.0
3764.0,8.0,1520.0,8.0,0.888
3764.0,8.0,1536.0,8.0,0.0
3764.0,8.0,1552.0,8.0,0.0
3764.0,8.0,1568.0,8.0,0.0
3764.0,8.0,1584.0,8.0,0.864
3764.0,8.0,1600.0,8.0,0.856
3764.0,8.0,1616.0,8.0,0.848
3764.0,8.0,1632.0,8.0,0.836
3764.0,8.0,1648.0,8.0,0.8320000000000001
3764.0,8.0,1664.0,8.0,0.0
3764.0,8.0,1680.0,8.0,0.0
3764.0,8.0,1696.0,8.0,0.0
3764.0,8.0,1712.0,8.0,0.0
3764.0,8.0,1728.0,8.0,0.0
3764.0,8.0,1744.0,8.0,0.0
3764.0,8.0,1760.0,8.0,0.0
3764.0,8.0,1776.0,8.0,0.8
3764.0,8.0,1792.0,8.0,0.0
3764.0,8.0,1808.0,8.0,0.0
3764.0,8.0,1824.0,8.0,0.0
3764.0,8.0,1840.0,8.0,0.744
3764.0,8.0,1856.0,8.0,0.0
3764.0,8.0,1872.0,8.0,0.0
3764.0,8.0,1888.0,8.0,0.0
3764.0,8.0,1904.0,8.0,0.0
3764.0,8.0,1920.0,8.0,0.0
3764.0,8.0,1936.0,8.0,0.0
3764.0,8.0,1952.0,8.0,0.0
3764.0,8.0,1968.0,8.0,0.0
3764.0,8.0,1984.0,8.0,0.6920000000000001
3764.0,8.0,2000.0,8.0,0.684
3764.0,8.0,2016.0,8.0,0.684
3764.0,8.0,2032.0,8.0,0.68
3764.0,8.0,2048.0,8.0,0.672
3764.0,8.0,2064.0,8.0,0.676
3764.0,8.0,2080.0,8.0,0.664
3764.0,8.0,2096.0,8.0,0.652
3764.0,8.0,2112.0,8.0,0.652
3764.0,8.0,2128.0,8.0,0.648
3764.0,8.0,2144.0,8.0,0.648
3764.0,8.0,2160.0,8.0,0.636
3764.0,8.0,2176.0,8.0,0.632
3764.0,8.0,2192.0,8.0,0.632
3764.0,8.0,2208.0,8.0,0.624
3764.0,8.0,2224.0,8.0,0.0
3764.0,8.0,2240.0,8.0,0.0
3764.0,8.0,2256.0,8.0,0.6
3764.0,8.0,2272.0,8.0,0.592
3764.0,8.0,2288.0,8.0,0.6
3764.0,8.0,2304.0,8.0,0.604
3764.0,8.0,2320.0,8.0,0.604
3764.0,8.0,2336.0,8.0,0.592
3764.0,8.0,2352.0,8.0,0.584
3764.0,8.0,2368.0,8.0,0.5680000000000001
3764.0,8.0,2384.0,8.0,0.56
3764.0,8.0,2400.0,8.0,0.0
3764.0,8.0,2416.0,8.0,0.0
3764.0,8.0,2432.0,8.0,0.0
3764.0,8.0,2448.0,8.0,0.544
3764.0,8.0,2464.0,8.0,0.54
3764.0,8.0,2480.0,8.0,0.54
3764.0,8.0,2496.0,8.0,0.536
3764.0,8.0,2512.0,8.0,0.528
3764.0,8.0,2528.0,8.0,0.52
3764.0,8.0,2544.0,8.0,0.516
3764.0,8.0,2560.0,8.0,0.512
3764.0,8.0,2576.0,8.0,0.508
3764.0,8.0,2592.0,8.0,0.508
3764.0,8.0,2608.0,8.0,0.508
3764.0,8.0,2624.0,8.0,0.504
3764.0,8.0,2640.0,8.0,0.0
3764.0,8.0,2656.0,8.0,0.0
3764.0,8.0,2672.0,8.0,0.0
3764.0,8.0,2688.0,8.0,0.48
3764.0,8.0,2704.0,8.0,0.47600000000000003
3764.0,8.0,2720.0,8.0,0.0
3764.0,8.0,2736.0,8.0,0.0
3764.0,8.0,2752.0,8.0,0.456
3764.0,8.0,2768.0,8.0,0.452
3764.0,8.0,2784.0,8.0,0.444
3764.0,8.0,2800.0,8.0,0.44
3764.0,8.0,2816.0,8.0,0.44
3764.0,8.0,2832.0,8.0,0.432
3764.0,8.0,2848.0,8.0,0.428
3764.0,8.0,2864.0,8.0,0.42
3764.0,8.0,2880.0,8.0,0.41200000000000003
3764.0,8.0,2896.0,8.0,0.40800000000000003
3764.0,8.0,2912.0,8.0,0.4
3764.0,8.0,2928.0,8.0,0.392
3764.0,8.0,2944.0,8.0,0.0
3764.0,8.0,2960.0,8.0,0.0
3764.0,8.0,2976.0,8.0,0.372
3764.0,8.0,2992.0,8.0,0.364
3764.0,8.0,3008.0,8.0,0.356
3764.0,8.0,3024.0,8.0,0.34800000000000003
3764.0,8.0,3040.0,8.0,0.0
3764.0,8.0,3056.0,8.0,0.0
3764.0,8.0,3072.0,8.0,0.328
3764.0,8.0,3088.0,8.0,0.32
3764.0,8.0,3104.0,8.0,0.316
3764.0,8.0,3120.0,8.0,0.312
3764.0,8.0,3136.0,8.0,0.304
3764.0,8.0,3152.0,8.0,0.296
3764.0,8.0,3168.0,8.0,0.292
3764.0,8.0,3184.0,8.0,0.28400000000000003
3764.0,8.0,3200.0,8.0,0.276
3764.0,8.0,3216.0,8.0,0.264
3764.0,8.0,3232.0,8.0,0.26
3764.0,8.0,3248.0,8.0,0.256
3764.0,8.0,3264.0,8.0,0.248
3764.0,8.0,3280.0,8.0,0.24
3764.0,8.0,3296.0,8.0,0.232
3764.0,8.0,3312.0,8.0,0.224
3764.0,8.0,3328.0,8.0,0.212
3764.0,8.0,3344.0,8.0,0.20400000000000001
3764.0,8.0,3360.0,8.0,0.2
3764.0,8.0,3376.0,8.0,0.196
3764.0,8.0,3392.0,8.0,0.188
3764.0,8.0,3408.0,8.0,0.18
3764.0,8.0,3424.0,8.0,0.176
3764.0,8.0,3440.0,8.0,0.168
3764.0,8.0,3456.0,8.0,0.164
3764.0,8.0,3472.0,8.0,0.16
3764.0,8.0,3488.0,8.0,0.152
3764.0,8.0,3504.0,8.0,0.14400000000000002
3764.0,8.0,3520.0,8.0,0.136
3764.0,8.0,3536.0,8.0,0.128
3764.0,8.0,3552.0,8.0,0.12
3764.0,8.0,3568.0,8.0,0.116
3764.0,8.0,3584.0,8.0,0.108
3764.0,8.0,3600.0,8.0,0.1
3764.0,8.0,3616.0,8.0,0.092
3764.0,8.0,3632.0,8.0,0.084
3764.0,8.0,3648.0,8.0,0.08
3764.0,8.0,3664.0,8.0,0.076
3764.0,8.0,3680.0,8.0,0.068
3764.0,8.0,3696.0,8.0,0.064
3764.0,8.0,3712.0,8.0,0.06
3764.0,8.0,3728.0,8.0,0.052000000000000005
3764.0,8.0,3744.0,8.0,0.044
3764.0,8.0,3760.0,8.0,0.036000000000000004
3764.0,8.0,3776.0,8.0,0.04
3764.0,8.0,3792.0,8.0,0.048
3764.0,8.0,3808.0,8.0,0.052000000000000005
3764.0,8.0,3824.0,8.0,0.06
3764.0,8.0,3840.0,8.0,0.064
3764.0,8.0,3856.0,8.0,0.068
3764.0,8.0,3872.0,8.0,0.07200000000000001
3764.0,8.0,3888.0,8.0,0.08
3764.0,8.0,3904.0,8.0,0.088
3764.0,8.0,3920.0,8.0,0.092
3764.0,8.0,3936.0,8.0,0.1
3764.0,8.0,3952.0,8.0,0.108
3764.0,8.0,3968.0,8.0,0.116
3764.0,8.0,3984.0,8.0,0.12
